20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
,,,48.6,15.7
,,,71.8,20.5
,,,62.8,18.6
,,,60.3,19.9
,,,46.1,15.4
,,,65.6,36.7
,,,37.5,28.8
,,,74.0,21.4
,,,32.7,21.2
,,,40.7,23.5
,,,67.9,33.6
,,,71.7,21.4
,,,29.1,53.9
,,,42.7,17.0
,,,55.9,65.0
,,,46.5,17.7
,,,45.0,24.2
,,,42.9,12.1
,,,105.9,54.0
,,,60.0,25.4
,,,49.1,21.7
,,,88.8,17.2
,,,60.2,32.7
,,,48.9,29.6
,,,40.4,33.3
,,,73.5,24.8
,,,54.7,21.8
,,,67.8,16.7
,,,79.6,19.8
,,,93.1,23.2
,,,33.5,11.8
,,,75.4,34.2
,,,58.0,48.7
,,,59.8,15.8
,,,50.3,13.9
,,,47.9,38.7
,,,62.2,31.5
,,,36.1,24.0
,,,67.9,40.2
,,,44.8,14.9
,,,58.4,14.8
,,,48.3,23.8
,,,53.5,18.9
,,,59.1,20.3
,,,76.1,27.1
,,,72.2,21.7
,,,55.2,22.1
,,,29.1,27.1
,,,21.5,28.7
,,,54.9,35.3
,,,75.3,15.3
,,,56.0,15.6
,,,73.1,13.0
,,,71.4,22.2
,,,70.1,14.2
,,,61.4,16.7
,,,24.8,17.1
,,,46.3,23.2
,,,51.2,36.3
,,,38.0,13.8
,,,47.2,40.6
,,,63.2,13.6
,,,104.7,19.3
,,,90.4,45.7
,,,79.4,16.5
,,,63.9,30.5
,,,64.2,13.5
,,,66.2,11.4
,,,64.4,37.1
,,,51.0,13.7
,,,57.8,32.0
,,,64.6,33.0
,,,81.8,12.2
,,,32.7,30.1
,,,46.8,26.7
,,,44.6,24.5
,,,35.2,15.2
,,,47.0,24.3
,,,41.2,18.6
,,,68.9,20.7
,,,38.0,29.0
,,,78.2,34.8
,,,34.7,38.5
,,,68.7,25.6
,,,49.4,37.7
,,,52.9,27.7
,,,64.5,31.9
,,,67.5,36.2
,,,37.1,15.2
,,,62.2,20.9
,,,47.3,13.8
,,,70.5,39.6
,,,62.2,11.0
,,,53.3,19.6
,,,55.7,22.3
,,,67.5,14.4
,,,60.1,31.8
,,,43.7,14.7
,,,52.9,16.6
,,,41.1,33.4
,,,77.1,14.4
,,,51.5,15.8
,,,58.0,13.8
,,,56.8,36.4
,,,46.4,10.7
,,,33.0,19.1
,,,49.6,15.9
,,,51.4,20.4
,,,91.2,27.2
,,,55.5,38.1
,,,56.1,38.0
,,,64.1,32.1
,,,64.8,12.5
,,,43.6,56.6
,,,54.2,28.8
,,,67.7,20.2
,,,24.3,14.9
,,,46.2,46.8
,,,53.6,20.1
,,,69.1,20.0
,,,49.2,29.0
,,,45.0,29.7
,,,48.1,43.1
,,,46.6,17.9
,,,23.2,12.3
,,,58.2,26.8
,,,50.4,11.8
,,,68.0,37.2
,,,40.3,30.0
,,,74.0,18.0
,,,71.2,26.4
,,,62.8,13.8
,,,70.1,18.0
,,,62.0,15.0
,,,70.9,24.6
,,,33.5,17.2
,,,52.3,27.9
,,,62.6,34.4
,,,53.6,22.1
,,,71.7,20.6
,,,62.8,14.8
,,,59.1,18.5
,,,54.2,15.3
,,,30.3,25.1
,,,65.8,19.3
,,,46.6,21.7
,,,58.9,26.4
,,,73.0,33.3
,,,47.6,44.0
,,,52.6,24.1
,,,56.9,43.4
,,,45.7,19.6
,,,88.4,39.4
,,,75.3,29.8
,,,61.0,25.2
,,,73.0,14.9
,,,25.3,41.5
,,,49.7,27.6
,,,60.2,26.5
,,,47.6,12.2
,,,72.8,24.4
,,,59.4,18.5
,,,91.9,18.0
,,,36.0,11.4
,,,60.1,21.6
,,,76.5,24.8
,,,70.3,30.0
,,,72.4,25.3
,,,42.8,50.3
,,,49.3,24.0
,,,44.8,35.2
,,,38.9,12.8
,,,69.4,16.3
,,,58.4,13.8
,,,57.8,32.8
,,,44.6,16.8
,,,44.2,31.8
,,,85.8,39.8
,,,53.3,24.0
,,,49.8,64.5
,,,54.5,38.0
,,,43.5,25.5
,,,44.5,20.5
,,,53.7,28.1
,,,70.6,28.9
,,,69.4,53.9
,,,51.1,13.0
,,,46.4,29.6
,,,72.1,24.2
,,,59.2,46.6
,,,44.7,38.4
,,,45.3,33.0
,,,45.5,17.5
,,,54.5,18.4
,,,64.4,19.6
,,,46.5,26.3
,,,34.8,75.5
,,,84.7,22.6
,,,71.5,36.4
,,,57.4,17.8
,,,71.1,17.2
,,,47.8,30.7
,,,92.4,35.7
,,,59.7,23.8
,,,69.6,41.9
,,,42.8,16.2
,,,71.6,20.6
,,,61.5,34.1
,,,36.9,14.2
,,,61.7,30.5
,,,43.7,21.9
,,,66.7,23.2
,,,68.5,24.2
,,,51.3,35.6
,,,59.7,22.1
,,,40.9,23.1
,,,37.9,13.9
,,,56.7,39.9
,,,71.7,36.8
,,,49.4,14.1
,,,27.9,17.6
,,,52.7,64.8
,,,39.6,27.8
,,,59.1,15.8
,,,36.0,30.5
,,,23.5,52.5
,,,61.7,33.1
,,,51.9,19.8
,,,25.0,11.1
,,,62.3,31.5
,,,47.1,14.9
,,,79.6,25.8
,,,43.5,19.9
,,,90.3,27.7
,,,41.5,25.3
,,,44.4,16.1
,,,50.4,19.2
,,,40.0,23.1
,,,70.4,30.0
,,,58.5,33.3
,,,67.0,19.2
,,,70.3,58.5
,,,86.5,13.5
,,,85.6,41.7
,,,34.8,28.6
,,,62.0,15.8
,,,84.9,16.5
,,,53.8,20.1
,,,46.8,36.2
,,,35.2,47.5
,,,62.5,46.9
,,,59.2,36.9
,,,91.2,34.7
,,,31.6,25.9
,,,83.5,28.0
,,,59.0,18.1
,,,80.2,25.8
,,,54.4,15.7
,,,62.0,26.5
,,,65.5,29.2
,,,89.0,35.3
,,,57.6,17.7
,,,48.0,18.0
,,,18.4,25.7
,,,42.8,20.8
,,,107.7,13.6
,,,24.4,16.8
,,,83.7,13.4
,,,48.3,18.2
,,,82.8,13.2
,,,66.3,16.2
,,,49.8,21.2
,,,68.3,31.2
,,,42.9,16.0
,,,38.9,141.6
,,,49.4,21.9
,,,82.1,35.7
,,,89.1,27.0
,,,45.6,53.1
,,,47.9,27.3
,,,27.6,16.0
,,,43.7,24.8
,,,60.7,19.3
,,,47.9,15.4
,,,64.4,26.9
,,,62.8,27.3
,,,32.3,28.3
,,,54.2,40.5
,,,52.9,38.4
,,,58.1,23.9
,,,67.4,14.2
,,,56.1,44.7
,,,48.8,26.2
,,,54.7,24.9
,,,27.8,33.1
,,,68.7,16.7
,,,107.8,33.8
,,,54.6,16.6
,,,54.5,59.1
,,,46.3,35.0
,,,44.0,14.6
,,,46.0,14.1
,,,19.0,12.0
,,,50.7,13.5
,,,44.8,13.8
,,,61.6,16.5
,,,66.3,17.6
,,,67.9,16.7
,,,54.3,20.6
,,,57.4,25.2
,,,55.3,17.6
,,,49.8,17.0
,,,41.6,19.3
,,,64.8,12.8
,,,55.2,16.1
,,,88.8,12.2
,,,58.1,19.6
,,,108.4,15.4
,,,49.1,29.0
,,,69.0,40.9
,,,56.9,15.1
,,,51.6,15.0
,,,53.0,16.1
,,,51.4,20.9
,,,39.4,45.8
,,,42.7,36.4
,,,53.6,25.3
,,,56.9,34.5
,,,55.2,24.6
,,,51.7,21.9
,,,72.4,39.5
,,,53.6,31.6
,,,46.5,18.2
,,,72.2,26.5
,,,61.9,37.3
,,,46.3,42.6
,,,86.2,41.2
,,,33.4,13.6
,,,52.9,17.0
,,,55.9,40.9
,,,66.6,47.6
,,,42.5,18.6
,,,58.5,14.0
,,,55.4,23.0
,,,79.1,13.2
,,,62.0,21.6
,,,59.0,10.3
,,,55.6,30.3
,,,54.2,25.3
,,,67.8,14.7
,,,56.6,30.7
,,,41.6,43.5
,,,34.8,16.9
,,,47.5,24.0
,,,68.0,13.7
,,,69.9,29.0
,,,67.4,17.8
,,,50.4,27.9
,,,71.7,47.6
,,,56.8,31.1
,,,57.4,20.2
,,,68.1,30.6
,,,55.1,18.3
,,,57.4,26.7
,,,42.4,25.3
,,,42.7,25.6
,,,51.6,22.4
,,,76.9,29.1
,,,31.2,10.7
,,,59.9,31.1
,,,62.1,19.3
,,,63.3,21.0
,,,50.7,23.5
,,,87.6,30.4
,,,37.9,17.6
,,,57.6,25.4
,,,57.1,23.1
,,,56.1,31.6
,,,46.8,21.4
,,,78.1,25.6
,,,46.7,25.2
,,,34.3,23.4
,,,68.6,12.4
,,,39.7,26.1
,,,57.6,33.8
,,,62.1,45.1
,,,38.2,19.4
,,,58.2,17.3
,,,46.0,23.5
,,,43.8,24.3
,,,78.3,49.5
,,,64.8,15.1
,,,45.8,53.5
,,,54.8,18.4
,,,27.9,29.5
,,,52.3,37.8
,,,45.7,16.1
,,,30.1,45.8
,,,74.4,36.7
,,,46.8,15.7
,,,51.6,34.1
,,,59.1,25.3
,,,61.8,16.6
,,,58.3,35.7
,,,70.7,25.3
,,,50.3,27.6
,,,49.9,28.3
,,,76.7,39.9
,,,51.0,23.6
,,,88.3,15.8
,,,69.2,43.8
,,,76.1,23.9
,,,75.1,45.8
,,,56.7,42.5
,,,83.3,24.0
,,,94.1,19.9
,,,74.6,17.2
,,,51.0,34.8
,,,48.3,27.7
,,,47.9,17.0
,,,45.6,49.8
,,,64.2,29.5
,,,65.4,38.3
,,,45.0,15.4
,,,65.2,13.5
,,,55.5,43.2
,,,47.8,23.6
,,,43.9,39.7
,,,59.4,16.5
,,,47.4,33.3
,,,38.8,18.6
,,,61.0,21.9
,,,52.4,51.4
,,,59.0,41.8
,,,48.4,18.8
,,,90.7,28.6
,,,48.7,24.1
,,,96.1,33.3
,,,58.8,28.6
,,,51.1,32.0
,,,37.6,18.3
,,,67.0,17.3
,,,81.8,32.9
,,,27.5,19.6
,,,70.9,21.6
,,,85.7,12.0
,,,66.4,17.2
,,,69.5,15.4
,,,47.4,44.6
,,,36.3,41.9
,,,67.7,16.7
,,,37.4,37.9
,,,38.4,13.9
,,,68.0,21.0
,,,46.0,38.1
,,,46.2,14.2
,,,51.2,23.5
,,,44.2,21.5
,,,45.2,31.7
,,,32.9,28.1
,,,56.9,12.5
,,,61.4,15.7
,,,40.3,19.9
,,,62.7,32.6
,,,55.7,43.0
,,,41.5,51.5
,,,64.1,42.5
,,,38.2,34.1
,,,50.2,26.4
,,,57.2,44.6
,,,47.9,46.7
,,,54.2,46.9
,,,36.3,40.3
,,,81.5,24.3
,,,67.0,36.1
,,,55.8,20.9
,,,46.5,15.8
,,,56.8,21.3
,,,45.4,18.7
,,,47.2,28.7
,,,56.4,22.0
,,,58.5,33.0
,,,69.0,13.3
,,,64.8,12.3
,,,52.0,55.9
,,,53.7,13.8
,,,69.5,13.1
,,,66.6,18.8
,,,81.7,13.0
,,,60.3,12.2
,,,89.4,29.7
,,,60.2,12.5
,,,52.3,15.6
,,,68.4,24.4
,,,80.7,31.5
,,,44.3,29.1
,,,59.9,25.3
,,,64.2,16.8
,,,62.7,24.4
,,,51.9,11.3
,,,40.1,16.1
,,,56.5,34.0
,,,62.3,45.5
,,,45.8,19.6
,,,72.0,20.5
,,,35.6,39.6
,,,43.9,51.8
,,,87.9,14.8
,,,79.6,28.7
,,,60.5,23.2
,,,86.6,27.8
,,,30.7,15.9
,,,65.4,23.3
,,,84.3,34.3
,,,68.2,20.8
,,,61.7,34.2
,,,56.1,14.9
,,,75.5,17.3
,,,50.2,26.2
,,,41.2,36.5
,,,56.1,18.0
,,,77.9,19.6
,,,49.6,14.6
,,,77.8,31.7
,,,52.0,21.2
,,,42.1,20.5
,,,48.9,55.8
,,,53.5,18.5
,,,52.9,15.6
,,,25.5,19.6
,,,58.6,53.2
,,,61.1,17.2
,,,63.4,20.0
,,,48.4,23.1
,,,67.7,18.6
,,,57.9,16.4
,,,64.0,30.5
,,,49.0,29.1
,,,52.4,35.3
,,,66.0,41.8
,,,75.8,18.9
,,,77.2,70.0
,,,40.8,39.1
,,,76.0,37.4
,,,49.6,25.0
,,,51.6,16.5
,,,44.2,14.1
,,,64.2,11.4
,,,43.8,13.9
,,,35.6,13.0
,,,31.8,17.2
,,,72.7,14.0
,,,51.7,18.6
,,,41.5,15.6
,,,57.1,21.9
,,,61.6,13.3
,,,57.4,15.6
,,,50.8,35.9
,,,56.7,21.0
,,,44.7,31.9
,,,58.6,19.5
,,,79.2,19.8
,,,70.6,21.1
,,,35.6,18.6
,,,60.6,33.2
,,,41.8,23.1
,,,39.1,17.6
,,,75.4,27.0
,,,54.7,26.2
,,,75.4,13.0
,,,48.6,22.7
,,,31.5,42.6
,,,67.6,29.4
,,,69.1,78.2
,,,46.2,19.5
,,,42.6,35.1
,,,33.5,50.2
,,,60.2,46.0
,,,47.6,13.8
,,,61.7,24.4
,,,49.0,21.7
,,,46.2,18.0
,,,55.3,16.4
,,,66.4,11.6
,,,27.3,12.6
,,,60.9,22.3
,,,54.9,12.3
,,,70.6,25.0
,,,59.2,33.7
,,,35.7,16.1
,,,47.2,12.5
,,,98.8,13.8
,,,57.8,23.6
,,,50.6,28.5
,,,110.0,15.9
,,,92.3,15.4
,,,31.0,24.2
,,,55.3,33.9
,,,23.4,16.5
,,,50.2,39.2
,,,65.1,39.1
,,,69.4,25.0
,,,29.3,13.3
,,,64.7,18.0
,,,63.1,14.4
,,,68.5,39.7
,,,50.2,38.1
,,,41.3,14.9
,,,44.8,18.6
,,,52.3,29.2
,,,51.8,33.3
,,,62.6,45.9
,,,59.5,31.9
,,,37.9,28.7
,,,50.3,16.0
,,,52.4,19.9
,,,57.6,19.6
,,,56.2,18.0
,,,36.1,22.1
,,,25.2,14.4
,,,47.5,14.1
,,,47.8,12.4
,,,49.7,45.9
,,,77.5,23.5
,,,60.4,18.1
,,,40.4,21.9
,,,46.6,13.5
,,,61.6,16.6
,,,45.1,19.6
,,,51.5,22.8
,,,36.9,18.5
,,,68.1,19.0
,,,57.1,46.5
,,,32.7,14.1
,,,51.3,42.5
,,,32.8,30.6
,,,66.4,14.2
,,,78.1,20.2
,,,67.7,24.0
,,,56.3,28.4
,,,46.9,54.4
,,,54.6,22.1
,,,77.4,33.4
,,,39.9,37.3
,,,38.4,41.6
,,,54.0,27.8
,,,45.7,20.0
,,,67.5,29.1
,,,33.1,26.1
,,,80.1,17.2
,,,81.5,22.1
,,,62.0,19.9
,,,75.2,24.1
,,,58.3,19.9
,,,52.9,22.2
,,,54.5,23.5
,,,44.4,36.4
,,,37.1,14.5
,,,52.5,37.0
,,,54.0,15.1
,,,47.7,17.3
,,,64.6,18.8
,,,61.2,30.1
,,,57.1,12.2
,,,76.9,28.3
,,,48.0,33.9
,,,56.5,28.1
,,,96.2,14.7
,,,53.1,14.7
,,,59.3,15.8
,,,79.4,21.9
,,,35.6,21.6
,,,51.8,22.6
,,,53.4,30.4
,,,54.8,14.7
,,,26.4,23.6
,,,64.9,49.7
,,,49.6,37.6
,,,60.5,41.0
,,,50.4,59.1
,,,71.3,23.2
,,,61.4,24.6
,,,52.5,19.1
,,,48.8,26.7
,,,38.8,18.6
,,,106.8,18.4
,,,69.9,36.3
,,,66.2,25.3
,,,40.1,30.9
,,,74.1,29.5
,,,60.1,16.7
,,,67.1,16.9
,,,54.3,10.7
,,,59.9,19.3
,,,59.1,34.7
,,,94.1,15.7
,,,75.1,31.8
,,,38.3,19.4
,,,38.9,25.7
,,,37.4,20.7
,,,37.3,16.3
,,,69.9,22.8
,,,23.1,16.3
,,,55.7,62.6
,,,62.4,34.9
,,,61.8,25.6
,,,74.8,12.3
,,,30.1,16.0
,,,41.7,25.8
,,,57.7,19.3
,,,73.4,41.2
,,,63.1,35.2
,,,41.5,37.3
,,,62.1,30.5
,,,62.6,39.1
,,,46.1,50.4
,,,32.1,31.4
,,,58.2,19.9
,,,25.8,39.7
,,,78.6,28.5
,,,39.8,27.3
,,,39.6,21.1
,,,60.6,16.8
,,,45.2,36.3
,,,49.7,46.7
,,,38.9,35.5
,,,60.9,18.8
,,,79.0,16.5
,,,67.3,33.7
,,,58.1,29.8
,,,69.1,17.1
,,,45.9,28.1
,,,59.8,21.2
,,,67.2,31.6
,,,78.5,14.4
,,,54.1,18.2
,,,55.4,25.6
,,,46.8,25.6
,,,47.4,17.3
,,,63.6,42.3
,,,57.0,16.5
,,,59.1,28.3
,,,94.0,25.8
,,,55.2,18.4
,,,84.2,22.6
,,,56.0,18.0
,,,67.3,28.2
,,,54.2,28.2
,,,97.0,22.3
,,,38.5,36.6
,,,66.9,37.2
,,,54.6,39.2
,,,79.4,12.4
,,,45.0,48.9
,,,50.5,32.6
,,,54.8,31.5
,,,46.7,22.0
,,,57.5,21.0
,,,62.2,24.0
,,,60.2,29.8
,,,62.8,20.7
,,,52.7,26.6
,,,49.7,21.5
,,,90.3,30.0
,,,60.7,16.9
,,,95.0,22.9
,,,63.6,16.0
,,,27.9,25.2
,,,59.7,28.6
,,,63.2,21.8
,,,54.2,15.6
,,,53.9,18.4
,,,37.2,24.6
,,,51.8,21.6
,,,33.8,21.3
,,,60.0,33.2
,,,62.7,18.9
,,,57.9,30.1
,,,69.1,16.0
,,,46.2,16.0
,,,73.7,34.0
,,,66.0,38.5
,,,56.1,13.6
,,,49.4,32.7
,,,66.5,22.0
,,,32.1,26.1
,,,79.4,15.8
,,,59.4,24.8
,,,68.3,22.1
,,,68.2,16.4
,,,45.3,22.2
,,,84.3,30.4
,,,106.9,28.8
,,,37.6,21.8
,,,52.9,32.8
,,,52.5,14.4
,,,67.0,26.3
,,,58.2,39.0
,,,54.5,17.4
,,,49.1,30.7
,,,60.0,35.3
,,,63.2,20.0
,,,34.2,14.9
,,,78.1,31.8
,,,45.2,20.1
,,,59.5,12.5
,,,73.7,40.1
,,,64.4,36.6
,,,34.6,14.5
,,,59.4,35.1
,,,52.7,20.0
,,,63.0,26.8
,,,61.6,42.5
,,,61.7,14.2
,,,48.4,29.2
,,,66.2,41.0
,,,34.1,22.8
,,,71.8,47.3
,,,83.0,23.6
,,,70.5,24.6
,,,50.6,19.2
,,,39.4,35.3
,,,56.5,14.5
,,,58.9,69.8
,,,63.7,37.9
,,,59.7,27.9
,,,37.0,24.4
,,,66.6,18.4
,,,37.5,46.0
,,,41.1,21.3
,,,46.5,24.5
,,,67.2,24.7
,,,24.6,24.4
,,,70.7,24.5
,,,64.9,13.9
,,,67.3,23.0
,,,55.4,17.7
,,,38.5,45.0
,,,67.9,14.9
,,,45.1,22.0
,,,42.3,12.8
,,,81.7,19.6
,,,57.3,48.7
,,,54.1,32.5
,,,50.8,14.5
,,,42.6,34.2
,,,61.1,59.5
,,,70.5,28.3
,,,68.2,24.3
,,,48.6,22.1
,,,78.6,15.0
,,,52.1,21.6
,,,32.8,37.0
,,,54.7,25.4
,,,56.2,35.9
,,,90.8,17.7
,,,50.0,22.6
,,,53.4,11.0
,,,54.2,27.8
,,,36.5,11.4
,,,79.3,16.7
,,,65.6,17.5
,,,47.5,22.5
,,,54.5,16.3
,,,44.9,32.7
,,,50.0,22.0
,,,73.5,31.9
,,,50.5,21.5
,,,58.6,14.2
,,,61.9,22.4
,,,31.9,64.7
,,,86.3,14.2
,,,67.7,37.2
,,,64.1,35.2
,,,39.4,22.5
,,,64.3,29.6
,,,64.6,20.7
,,,31.0,13.6
,,,78.4,30.4
,,,60.4,27.4
,,,51.0,19.4
,,,36.9,18.0
,,,48.4,16.5
,,,74.0,17.0
,,,39.1,24.6
,,,50.9,36.0
,,,62.8,43.4
,,,31.7,18.2
,,,52.4,46.8
,,,53.9,28.8
,,,40.9,25.0
,,,50.6,25.1
,,,44.8,30.8
,,,41.1,23.2
,,,51.1,20.5
,,,23.2,18.9
,,,50.8,31.7
,,,61.4,12.9
,,,74.3,15.3
,,,36.8,21.7
,,,18.3,28.6
,,,75.1,25.5
,,,59.4,20.6
,,,78.5,24.0
,,,18.9,39.3
,,,67.9,39.2
,,,48.2,12.4
,,,53.0,13.5
,,,43.7,18.7
,,,48.3,18.6
,,,70.9,20.3
,,,46.2,32.7
,,,57.2,38.8
,,,44.9,50.5
,,,78.2,29.3
,,,39.9,21.4
,,,73.5,14.1
,,,45.6,22.7
,,,64.4,24.0
,,,70.0,33.4
,,,64.7,14.1
,,,64.2,18.2
,,,78.2,26.6
,,,85.3,29.1
,,,33.7,19.8
,,,57.6,22.8
,,,54.1,47.8
,,,69.5,25.1
,,,43.5,31.0
,,,53.0,15.2
,,,38.8,36.1
,,,64.9,12.7
,,,62.1,23.6
,,,55.3,34.6
,,,65.8,23.6
,,,41.1,48.8
,,,53.3,17.3
,,,119.2,19.5
,,,68.9,30.7
,,,92.0,13.8
,,,66.8,21.3
,,,49.1,16.7
,,,65.7,31.5
,,,49.9,19.6
,,,35.7,40.2
,,,58.8,27.2
,,,76.3,17.6
,,,87.7,19.3
,,,43.1,33.3
,,,52.6,37.3
,,,48.9,30.0
,,,63.4,20.2
,,,52.8,53.6
,,,58.2,13.4
,,,45.5,11.7
,,,21.1,39.5
,,,41.9,32.6
,,,54.3,24.6
,,,72.6,20.6
,,,34.1,12.8
,,,58.6,38.0
,,,38.6,22.1
,,,41.4,30.9
,,,65.6,27.6
,,,56.1,16.5
,,,55.6,11.9
,,,75.2,44.7
,,,47.6,26.1
,,,43.6,15.7
,,,53.9,31.2
,,,46.9,16.5
,,,52.5,16.8
,,,73.4,20.0
,,,51.5,25.6
,,,74.5,16.1
,,,63.5,25.5
,,,32.8,34.7
,,,53.6,20.7
,,,55.8,23.1
,,,41.2,16.7
,,,60.9,36.5
,,,55.4,26.4
,,,34.4,33.1
,,,55.1,17.0
,,,60.3,18.1
,,,63.7,16.7
,,,55.1,19.8
,,,49.6,26.2
,,,71.5,28.4
,,,62.5,11.0
,,,61.8,54.7
,,,61.4,14.2
,,,58.4,13.0
,,,55.2,39.0
,,,22.3,27.8
,,,67.6,35.6
,,,62.1,51.4
,,,52.5,21.7
,,,66.2,26.4
,,,65.3,22.1
,,,69.4,16.8
,,,44.0,20.1
,,,65.1,22.4
,,,50.5,12.9
,,,30.4,12.8
,,,50.2,26.5
,,,54.7,24.3
,,,81.0,22.6
,,,63.3,21.6
,,,56.2,18.8
,,,40.5,19.4
,,,42.4,41.7
,,,59.4,20.7
,,,59.7,25.3
,,,39.6,31.0
,,,56.5,14.4
,,,54.3,12.9
,,,78.4,34.2
,,,34.7,17.6
,,,49.4,34.1
,,,58.6,16.5
,,,47.4,23.8
,,,37.4,12.3
,,,38.9,49.4
,,,62.4,17.5
,,,48.7,36.6
,,,34.0,17.6
,,,59.8,28.3
,,,61.2,42.4
,,,61.0,23.8
,,,45.9,17.2
,,,31.6,31.7
,,,57.5,11.7
,,,51.5,33.9
,,,56.1,33.0
,,,45.2,33.3
,,,62.1,16.8
,,,48.4,18.1
,,,59.5,17.8
,,,28.6,23.5
,,,39.6,20.1
,,,64.9,12.8
,,,71.2,13.2
,,,58.4,14.1
,,,60.3,16.7
,,,52.0,30.1
,,,51.5,46.0
,,,27.8,28.6
,,,50.9,34.3
,,,55.4,23.4
,,,47.4,42.2
,,,46.2,20.1
,,,21.1,18.8
,,,71.6,16.5
,,,67.4,32.8
,,,38.6,30.0
,,,62.5,28.0
,,,70.4,20.1
,,,47.8,22.1
,,,44.7,16.7
,,,48.9,26.8
,,,103.7,12.7
,,,52.3,32.5
,,,41.7,21.1
,,,65.7,75.9
,,,35.8,26.4
,,,32.6,18.8
,,,54.0,34.5
,,,71.0,15.4
,,,70.1,39.2
,,,35.8,19.1
,,,57.4,14.7
,,,60.9,21.5
,,,52.5,11.9
,,,64.3,12.3
,,,48.1,16.8
,,,62.0,14.4
,,,55.3,23.8
,,,43.2,26.2
,,,70.9,32.3
,,,33.3,14.9
,,,58.2,27.7
,,,45.3,28.3
,,,75.5,20.5
,,,80.1,16.3
,,,52.3,20.6
,,,42.2,19.8
,,,32.9,11.4
,,,70.1,17.7
,,,32.3,27.9
,,,63.5,23.6
,,,63.0,27.8
,,,41.8,14.4
,,,62.9,37.7
,,,41.9,26.8
,,,77.0,19.3
,,,65.5,49.7
,,,57.8,16.3
,,,40.1,46.4
,,,36.7,40.6
,,,50.6,35.9
,,,72.3,28.4
,,,55.8,23.0
,,,44.1,37.9
,,,85.5,62.6
,,,45.8,13.1
,,,56.9,18.0
,,,80.0,18.3
,,,44.3,11.8
,,,31.1,21.8
,,,63.7,33.7
,,,52.1,14.3
,,,62.0,18.0
,,,102.3,40.2
,,,43.8,18.7
,,,52.5,29.0
,,,54.1,14.3
,,,46.1,32.8
,,,51.1,37.9
,,,53.8,15.6
,,,68.8,16.0
,,,51.2,27.8
,,,71.4,16.7
,,,44.2,18.4
,,,47.9,16.7
,,,55.6,24.8
,,,59.9,27.5
,,,44.4,25.8
,,,42.2,23.1
,,,35.8,23.4
,,,43.9,20.1
,,,55.4,33.5
,,,69.9,45.0
,,,47.6,42.9
,,,37.0,14.2
,,,72.5,17.5
,,,58.9,24.1
,,,47.7,14.8
,,,49.4,18.2
,,,67.4,13.4
,,,53.3,14.9
,,,40.0,33.0
,,,27.8,13.2
,,,51.1,26.1
,,,38.9,15.5
,,,57.1,20.9
,,,38.3,42.1
,,,32.6,24.1
,,,61.3,25.3
,,,72.5,14.6
,,,49.6,26.5
,,,58.1,30.6
,,,64.0,42.5
,,,69.6,22.9
,,,51.4,23.4
,,,34.9,15.8
,,,33.4,12.5
,,,81.8,28.1
,,,54.1,19.4
,,,61.7,32.3
,,,46.2,42.3
,,,81.4,12.7
,,,78.4,25.6
,,,51.4,24.9
,,,44.4,28.5
,,,60.4,36.8
,,,57.1,17.2
,,,80.2,23.6
,,,89.0,33.3
,,,55.9,38.1
,,,76.0,26.6
,,,52.8,42.4
,,,57.2,14.3
,,,32.1,25.6
,,,43.8,42.3
,,,46.9,22.2
,,,70.5,23.6
,,,91.0,11.9
,,,39.1,13.5
,,,40.1,17.3
,,,62.8,36.8
,,,59.4,23.6
,,,45.9,27.7
,,,48.4,15.9
,,,41.1,58.9
,,,39.0,34.7
,,,54.1,30.4
,,,55.3,15.6
,,,34.7,37.9
,,,63.9,22.6
,,,42.4,42.1
,,,68.1,20.9
,,,50.6,12.3
,,,41.5,15.9
,,,40.9,46.3
,,,48.3,26.0
,,,53.2,39.3
,,,49.1,30.1
,,,45.7,24.1
,,,36.8,20.2
,,,37.2,23.9
,,,64.5,22.8
,,,69.8,30.4
,,,67.0,27.7
,,,46.5,32.5
,,,67.7,25.3
,,,50.0,27.0
,,,58.0,23.3
,,,41.2,17.6
,,,41.8,16.5
,,,59.6,29.9
,,,53.9,15.5
,,,57.8,19.6
,,,91.4,14.4
,,,28.4,36.3
,,,72.3,16.5
,,,52.0,40.0
,,,74.6,25.2
,,,60.2,20.6
,,,56.5,26.2
,,,47.0,33.0
,,,51.5,21.1
,,,58.0,25.5
,,,63.5,17.2
,,,36.7,18.6
,,,71.7,26.8
,,,81.8,38.4
,,,38.6,13.7
,,,62.3,21.0
,,,60.2,29.2
,,,53.2,20.1
,,,73.3,30.8
,,,33.4,21.5
,,,87.7,20.7
,,,43.5,21.3
,,,63.1,27.2
,,,68.4,17.6
,,,79.0,37.4
,,,62.6,45.4
,,,32.6,22.5
,,,67.7,33.3
,,,31.2,50.1
,,,38.4,14.8
,,,68.6,19.8
,,,57.8,21.8
,,,39.7,14.6
,,,59.0,17.8
,,,84.2,20.2
,,,23.5,47.9
,,,50.3,22.1
,,,54.2,41.9
,,,63.5,27.4
,,,67.6,21.3
,,,68.8,16.7
,,,106.1,16.6
,,,45.8,18.7
,,,38.3,34.0
,,,49.2,19.6
,,,36.9,13.9
,,,79.4,25.4
,,,64.1,26.4
,,,27.5,16.5
,,,60.2,20.9
,,,42.4,15.9
,,,57.0,27.6
,,,57.6,48.0
,,,63.0,52.9
,,,49.7,33.6
,,,36.9,24.9
,,,56.2,47.8
